time,sensortype,gt_x,gt_y,gt_vx,gt_vy,est_x,est_y,est_vx,est_vy,rmse_x,rmse_y,rmse_vx,rmse_vy,nis
11477010453350000,LASER,1.315,16.421,2.871,-3.967,1.255,16.300,2.645,-4.252,0.049,0.077,0.890,0.347,1.246
11477010453400000,RADAR,1.457,16.222,2.815,-4.002,1.392,16.096,2.583,-4.285,0.049,0.077,0.888,0.347,0.496
11477010453450000,LASER,1.597,16.021,2.759,-4.035,1.573,15.897,2.577,-4.308,0.049,0.077,0.886,0.346,2.960
11477010453500000,RADAR,1.733,15.818,2.705,-4.067,1.694,15.690,2.507,-4.335,0.049,0.078,0.884,0.346,4.428
11477010453550000,LASER,1.867,15.614,2.651,-4.098,1.750,15.471,2.339,-4.395,0.049,0.078,0.882,0.346,5.887
11477010453600000,RADAR,1.998,15.408,2.598,-4.127,1.899,15.283,2.331,-4.390,0.049,0.078,0.881,0.346,6.275
11477010453650000,LASER,2.127,15.201,2.546,-4.154,2.017,15.072,2.260,-4.422,0.050,0.079,0.879,0.345,0.284
11477010453700000,RADAR,2.253,14.992,2.495,-4.181,2.134,14.857,2.189,-4.457,0.050,0.079,0.877,0.345,1.233
11477010453750000,LASER,2.377,14.783,2.446,-4.206,2.270,14.636,2.148,-4.488,0.051,0.080,0.875,0.345,0.875
11477010453800000,RADAR,2.498,14.572,2.397,-4.229,2.372,14.408,2.068,-4.524,0.051,0.080,0.873,0.344,0.838
11477010453850000,LASER,2.616,14.360,2.350,-4.252,2.531,14.222,2.087,-4.514,0.052,0.080,0.872,0.344,5.344
11477010453900000,RADAR,2.733,14.146,2.303,-4.273,2.645,14.000,2.026,-4.545,0.052,0.081,0.870,0.344,2.011
11477010453950000,LASER,2.847,13.932,2.258,-4.293,2.759,13.780,1.975,-4.568,0.052,0.081,0.868,0.344,0.271
11477010454000000,RADAR,2.959,13.717,2.215,-4.312,2.854,13.546,1.900,-4.600,0.052,0.082,0.866,0.343,1.254
11477010454050000,LASER,3.069,13.501,2.172,-4.330,2.923,13.324,1.794,-4.628,0.053,0.083,0.865,0.343,1.257
11477010454100000,RADAR,3.176,13.284,2.131,-4.347,3.024,13.115,1.772,-4.619,0.054,0.083,0.863,0.343,5.201
11477010454150000,LASER,3.282,13.066,2.092,-4.363,3.156,12.914,1.777,-4.614,0.055,0.084,0.861,0.343,3.384
11477010454200000,RADAR,3.385,12.847,2.053,-4.378,3.277,12.690,1.789,-4.606,0.055,0.084,0.860,0.342,6.906
11477010454250000,LASER,3.487,12.628,2.016,-4.392,3.363,12.512,1.742,-4.588,0.056,0.084,0.858,0.342,10.343
11477010454300000,RADAR,3.587,12.408,1.981,-4.405,3.481,12.300,1.749,-4.580,0.056,0.084,0.856,0.341,3.005
11477010454350000,LASER,3.685,12.188,1.946,-4.417,3.594,12.085,1.733,-4.586,0.056,0.085,0.855,0.340,0.958
11477010454400000,RADAR,3.782,11.966,1.914,-4.429,3.689,11.867,1.716,-4.582,0.056,0.085,0.853,0.340,2.598
11477010454450000,LASER,3.877,11.745,1.882,-4.440,3.810,11.654,1.719,-4.582,0.056,0.085,0.851,0.339,1.610
11477010454500000,RADAR,3.970,11.522,1.853,-4.450,3.900,11.438,1.681,-4.588,0.056,0.085,0.849,0.339,2.344
11477010454550000,LASER,4.062,11.300,1.824,-4.459,3.993,11.194,1.639,-4.616,0.056,0.085,0.847,0.338,0.944
11477010454600000,RADAR,4.153,11.076,1.798,-4.468,4.118,10.988,1.680,-4.593,0.056,0.085,0.846,0.337,6.029
11477010454650000,LASER,4.242,10.853,1.772,-4.476,4.197,10.793,1.639,-4.583,0.056,0.085,0.844,0.337,4.665
11477010454700000,RADAR,4.330,10.629,1.749,-4.483,4.282,10.574,1.610,-4.586,0.056,0.085,0.842,0.336,1.140
11477010454750000,LASER,4.417,10.404,1.726,-4.490,4.375,10.361,1.590,-4.586,0.056,0.084,0.840,0.335,1.004
11477010454800000,RADAR,4.503,10.180,1.706,-4.496,4.477,10.140,1.594,-4.583,0.056,0.084,0.839,0.335,1.300
11477010454850000,LASER,4.588,9.955,1.687,-4.502,4.544,9.918,1.538,-4.593,0.056,0.084,0.837,0.334,0.463
11477010454900000,RADAR,4.671,9.729,1.669,-4.507,4.636,9.702,1.523,-4.594,0.056,0.084,0.835,0.334,3.498
11477010454950000,LASER,4.754,9.504,1.653,-4.512,4.705,9.498,1.481,-4.589,0.056,0.084,0.834,0.333,2.629
11477010455000000,RADAR,4.837,9.278,1.639,-4.516,4.792,9.304,1.489,-4.561,0.056,0.084,0.832,0.332,14.171
11477010455050000,LASER,4.918,9.052,1.626,-4.519,4.822,9.063,1.387,-4.590,0.056,0.083,0.830,0.332,2.323
11477010455100000,RADAR,4.999,8.826,1.615,-4.523,4.904,8.828,1.370,-4.601,0.056,0.083,0.829,0.331,1.456
11477010455150000,LASER,5.080,8.600,1.605,-4.525,4.986,8.595,1.351,-4.613,0.057,0.083,0.827,0.330,0.323
11477010455200000,RADAR,5.160,8.374,1.597,-4.528,5.097,8.373,1.411,-4.596,0.057,0.083,0.826,0.330,4.145
11477010455250000,LASER,5.240,8.147,1.591,-4.529,5.169,8.131,1.378,-4.615,0.057,0.083,0.824,0.329,0.549
11477010455300000,RADAR,5.319,7.921,1.586,-4.531,5.274,7.901,1.426,-4.605,0.057,0.083,0.822,0.328,3.532
11477010455350000,LASER,5.398,7.694,1.583,-4.532,5.342,7.670,1.392,-4.615,0.057,0.082,0.821,0.328,0.019
11477010455400000,RADAR,5.477,7.468,1.581,-4.532,5.450,7.443,1.446,-4.604,0.057,0.082,0.819,0.327,3.105
11477010455450000,LASER,5.557,7.241,1.581,-4.532,5.491,7.206,1.377,-4.620,0.057,0.082,0.818,0.326,1.249
11477010455500000,RADAR,5.636,7.014,1.583,-4.532,5.606,6.988,1.474,-4.587,0.056,0.082,0.816,0.326,7.100
11477010455550000,LASER,5.715,6.788,1.586,-4.531,5.707,6.763,1.497,-4.584,0.056,0.082,0.815,0.325,1.121
11477010455600000,RADAR,5.794,6.561,1.591,-4.530,5.767,6.540,1.458,-4.589,0.056,0.082,0.813,0.325,1.390
11477010455650000,LASER,5.874,6.335,1.597,-4.528,5.819,6.312,1.412,-4.597,0.056,0.082,0.811,0.324,0.694
11477010455700000,RADAR,5.954,6.108,1.605,-4.526,5.886,6.067,1.393,-4.611,0.056,0.081,0.810,0.323,3.728
11477010455750000,LASER,6.035,5.882,1.615,-4.523,5.956,5.847,1.378,-4.608,0.056,0.081,0.809,0.323,0.401
11477010455800000,RADAR,6.116,5.656,1.626,-4.520,6.006,5.614,1.315,-4.625,0.057,0.081,0.807,0.322,0.774
11477010455850000,LASER,6.197,5.430,1.639,-4.517,6.068,5.397,1.294,-4.620,0.057,0.081,0.806,0.322,0.781
11477010455900000,RADAR,6.280,5.205,1.654,-4.513,6.143,5.168,1.298,-4.620,0.058,0.081,0.805,0.321,0.225
11477010455950000,LASER,6.363,4.979,1.670,-4.508,6.222,4.937,1.299,-4.623,0.058,0.081,0.803,0.321,0.400
11477010456000000,RADAR,6.446,4.754,1.687,-4.503,6.294,4.729,1.297,-4.609,0.059,0.081,0.802,0.320,5.625
11477010456050000,LASER,6.531,4.529,1.706,-4.498,6.397,4.480,1.328,-4.624,0.059,0.081,0.801,0.320,5.030
11477010456100000,RADAR,6.617,4.304,1.727,-4.492,6.491,4.248,1.387,-4.613,0.060,0.081,0.800,0.319,2.939
11477010456150000,LASER,6.704,4.080,1.749,-4.485,6.590,4.003,1.412,-4.623,0.060,0.081,0.799,0.319,3.041
11477010456200000,RADAR,6.792,3.856,1.773,-4.478,6.703,3.774,1.506,-4.601,0.060,0.081,0.797,0.318,4.242
11477010456250000,LASER,6.881,3.632,1.798,-4.470,6.756,3.554,1.474,-4.599,0.061,0.081,0.796,0.318,1.731
11477010456300000,RADAR,6.972,3.409,1.825,-4.461,6.844,3.329,1.514,-4.585,0.061,0.081,0.795,0.317,1.384
11477010456350000,LASER,7.064,3.186,1.854,-4.452,6.962,3.140,1.579,-4.544,0.061,0.080,0.793,0.316,6.815
11477010456400000,RADAR,7.157,2.964,1.883,-4.442,7.078,2.942,1.683,-4.495,0.061,0.080,0.792,0.316,8.853
11477010456450000,LASER,7.252,2.742,1.915,-4.431,7.174,2.727,1.709,-4.482,0.061,0.080,0.791,0.315,0.439
11477010456500000,RADAR,7.349,2.521,1.947,-4.420,7.279,2.513,1.740,-4.468,0.061,0.080,0.789,0.315,3.786
11477010456550000,LASER,7.447,2.300,1.982,-4.407,7.363,2.296,1.747,-4.459,0.061,0.080,0.788,0.314,0.245
11477010456600000,RADAR,7.547,2.080,2.017,-4.394,7.434,2.057,1.718,-4.478,0.062,0.080,0.787,0.314,2.287
11477010456650000,LASER,7.649,1.861,2.054,-4.380,7.528,1.827,1.732,-4.479,0.062,0.080,0.786,0.313,0.354
11477010456700000,RADAR,7.752,1.642,2.093,-4.365,7.652,1.613,1.824,-4.447,0.062,0.079,0.784,0.313,3.799
11477010456750000,LASER,7.858,1.424,2.133,-4.350,7.766,1.355,1.853,-4.469,0.062,0.079,0.783,0.312,7.800
11477010456800000,RADAR,7.965,1.207,2.174,-4.333,7.889,1.151,1.933,-4.430,0.062,0.079,0.782,0.312,3.857
11477010456850000,LASER,8.075,0.991,2.216,-4.315,7.950,0.915,1.899,-4.446,0.063,0.079,0.781,0.311,2.373
11477010456900000,RADAR,8.187,0.776,2.260,-4.296,8.064,0.696,1.968,-4.421,0.063,0.079,0.779,0.311,1.992
11477010456950000,LASER,8.301,0.562,2.305,-4.276,8.191,0.491,2.026,-4.391,0.063,0.079,0.778,0.310,1.506
11477010457000000,RADAR,8.418,0.349,2.351,-4.255,8.326,0.287,2.102,-4.355,0.063,0.079,0.777,0.310,5.183
11477010457050000,LASER,8.536,0.137,2.399,-4.232,8.446,0.097,2.151,-4.315,0.064,0.079,0.776,0.309,2.005
11477010457100000,RADAR,8.657,-0.074,2.447,-4.209,8.615,-0.103,2.317,-4.244,0.063,0.079,0.774,0.309,11.863
11477010457150000,LASER,8.781,-0.284,2.497,-4.184,8.771,-0.286,2.406,-4.184,0.063,0.079,0.773,0.308,3.195
11477010457200000,RADAR,8.907,-0.492,2.548,-4.158,8.924,-0.461,2.520,-4.106,0.063,0.079,0.772,0.308,10.293
11477010457250000,LASER,9.036,-0.700,2.600,-4.130,9.070,-0.654,2.584,-4.063,0.063,0.079,0.770,0.307,0.658
11477010457300000,RADAR,9.167,-0.905,2.653,-4.101,9.211,-0.864,2.646,-4.036,0.063,0.079,0.769,0.307,1.670
11477010457350000,LASER,9.301,-1.110,2.707,-4.071,9.305,-1.103,2.624,-4.066,0.063,0.078,0.768,0.306,3.624
11477010457400000,RADAR,9.438,-1.312,2.762,-4.039,9.454,-1.317,2.715,-4.029,0.063,0.078,0.766,0.306,6.637
11477010457450000,LASER,9.577,-1.513,2.817,-4.005,9.625,-1.514,2.797,-3.984,0.063,0.078,0.765,0.305,2.709
11477010457500000,RADAR,9.719,-1.713,2.874,-3.970,9.766,-1.700,2.833,-3.947,0.063,0.078,0.764,0.304,1.764
11477010457550000,LASER,9.864,-1.910,2.931,-3.934,9.885,-1.896,2.844,-3.927,0.063,0.078,0.762,0.304,1.538
11477010457600000,RADAR,10.012,-2.106,2.989,-3.895,10.047,-2.088,2.938,-3.872,0.063,0.078,0.761,0.303,4.087
11477010457650000,LASER,10.163,-2.299,3.048,-3.855,10.195,-2.284,2.978,-3.845,0.063,0.078,0.760,0.303,0.043
11477010457700000,RADAR,10.317,-2.491,3.108,-3.814,10.322,-2.469,2.976,-3.825,0.062,0.078,0.759,0.302,4.781
11477010457750000,LASER,10.474,-2.681,3.167,-3.770,10.475,-2.684,3.010,-3.819,0.062,0.077,0.757,0.302,1.955
11477010457800000,RADAR,10.634,-2.868,3.228,-3.725,10.618,-2.874,3.023,-3.799,0.062,0.077,0.756,0.301,1.142
11477010457850000,LASER,10.796,-3.053,3.289,-3.677,10.751,-3.065,3.035,-3.782,0.062,0.077,0.755,0.301,0.826
11477010457900000,RADAR,10.962,-3.235,3.350,-3.628,10.932,-3.240,3.142,-3.710,0.062,0.077,0.754,0.301,5.461
11477010457950000,LASER,11.131,-3.415,3.411,-3.577,11.099,-3.420,3.192,-3.667,0.062,0.077,0.753,0.300,0.103
11477010458000000,RADAR,11.303,-3.593,3.473,-3.524,11.272,-3.592,3.267,-3.606,0.062,0.077,0.752,0.300,2.426
11477010458050000,LASER,11.478,-3.768,3.535,-3.469,11.453,-3.781,3.322,-3.573,0.062,0.077,0.750,0.299,1.537
11477010458100000,RADAR,11.656,-3.940,3.597,-3.412,11.631,-3.962,3.381,-3.530,0.062,0.077,0.749,0.299,1.401
11477010458150000,LASER,11.838,-4.109,3.659,-3.352,11.809,-4.149,3.426,-3.500,0.062,0.076,0.748,0.298,0.747
11477010458200000,RADAR,12.022,-4.275,3.721,-3.291,12.006,-4.320,3.507,-3.439,0.062,0.076,0.747,0.298,3.619
11477010458250000,LASER,12.210,-4.437,3.783,-3.227,12.202,-4.478,3.574,-3.370,0.062,0.076,0.746,0.298,0.533
11477010458300000,RADAR,12.400,-4.597,3.844,-3.162,12.400,-4.634,3.660,-3.292,0.061,0.076,0.745,0.297,4.394
11477010458350000,LASER,12.594,-4.753,3.905,-3.094,12.605,-4.764,3.736,-3.193,0.061,0.076,0.744,0.297,1.102
11477010458400000,RADAR,12.791,-4.906,3.966,-3.024,12.803,-4.919,3.792,-3.131,0.061,0.076,0.742,0.296,0.748
11477010458450000,LASER,12.990,-5.056,4.026,-2.952,13.007,-5.079,3.847,-3.078,0.061,0.076,0.741,0.296,0.857
11477010458500000,RADAR,13.193,-5.201,4.086,-2.877,13.182,-5.236,3.870,-3.040,0.061,0.076,0.740,0.296,3.630
11477010458550000,LASER,13.399,-5.343,4.145,-2.801,13.354,-5.415,3.876,-3.037,0.061,0.076,0.739,0.295,0.814
11477010458600000,RADAR,13.607,-5.481,4.203,-2.722,13.581,-5.546,3.979,-2.932,0.061,0.076,0.738,0.295,9.664
11477010458650000,LASER,13.819,-5.615,4.261,-2.641,13.770,-5.694,4.007,-2.888,0.061,0.076,0.737,0.295,0.267
11477010458700000,RADAR,14.033,-5.745,4.317,-2.557,13.996,-5.831,4.087,-2.803,0.061,0.076,0.736,0.295,4.478
11477010458750000,LASER,14.250,-5.871,4.372,-2.472,14.229,-5.955,4.160,-2.709,0.061,0.076,0.735,0.295,1.375
11477010458800000,RADAR,14.470,-5.992,4.427,-2.384,14.448,-6.092,4.215,-2.643,0.061,0.076,0.734,0.295,1.428
11477010458850000,LASER,14.693,-6.109,4.479,-2.294,14.687,-6.183,4.292,-2.511,0.061,0.076,0.733,0.294,1.223
11477010458900000,RADAR,14.918,-6.221,4.531,-2.201,14.904,-6.306,4.340,-2.439,0.060,0.076,0.732,0.294,2.534
11477010458950000,LASER,15.146,-6.329,4.581,-2.107,15.098,-6.401,4.363,-2.350,0.060,0.076,0.731,0.294,4.725
11477010459000000,RADAR,15.376,-6.432,4.630,-2.010,15.331,-6.514,4.416,-2.269,0.060,0.076,0.730,0.294,1.703
11477010459050000,LASER,15.608,-6.530,4.677,-1.912,15.568,-6.609,4.470,-2.165,0.060,0.076,0.729,0.294,0.350
11477010459100000,RADAR,15.843,-6.623,4.722,-1.811,15.800,-6.719,4.520,-2.092,0.060,0.076,0.728,0.294,3.996
11477010459150000,LASER,16.080,-6.711,4.765,-1.708,16.042,-6.842,4.562,-2.040,0.060,0.076,0.727,0.294,2.582
11477010459200000,RADAR,16.319,-6.793,4.806,-1.603,16.256,-6.937,4.579,-1.967,0.060,0.077,0.726,0.294,2.942
11477010459250000,LASER,16.561,-6.871,4.846,-1.496,16.499,-7.038,4.620,-1.892,0.060,0.077,0.725,0.295,0.791
11477010459300000,RADAR,16.804,-6.943,4.883,-1.387,16.723,-7.137,4.644,-1.832,0.060,0.078,0.724,0.295,0.862
11477010459350000,LASER,17.049,-7.009,4.918,-1.277,16.973,-7.198,4.693,-1.704,0.060,0.078,0.723,0.296,0.548
11477010459400000,RADAR,17.295,-7.070,4.950,-1.164,17.204,-7.270,4.717,-1.611,0.061,0.079,0.722,0.296,1.410
11477010459450000,LASER,17.543,-7.126,4.980,-1.050,17.483,-7.257,4.792,-1.369,0.061,0.079,0.721,0.296,4.752
11477010459500000,RADAR,17.793,-7.175,5.008,-0.934,17.741,-7.308,4.838,-1.255,0.060,0.079,0.720,0.296,8.475
11477010459550000,LASER,18.044,-7.219,5.033,-0.816,18.008,-7.308,4.884,-1.058,0.060,0.079,0.718,0.296,2.010
11477010459600000,RADAR,18.296,-7.257,5.055,-0.697,18.251,-7.329,4.902,-0.914,0.060,0.079,0.717,0.296,5.580
11477010459650000,LASER,18.549,-7.289,5.075,-0.576,18.507,-7.345,4.927,-0.769,0.060,0.079,0.716,0.296,0.396
11477010459700000,RADAR,18.803,-7.314,5.091,-0.454,18.773,-7.383,4.958,-0.670,0.060,0.079,0.715,0.296,5.740
11477010459750000,LASER,19.058,-7.334,5.105,-0.331,19.017,-7.389,4.967,-0.531,0.060,0.079,0.714,0.295,0.870
11477010459800000,RADAR,19.313,-7.347,5.115,-0.206,19.258,-7.427,4.971,-0.454,0.060,0.079,0.713,0.295,2.534
11477010459850000,LASER,19.569,-7.355,5.123,-0.080,19.570,-7.369,5.017,-0.201,0.060,0.079,0.712,0.295,10.407
11477010459900000,RADAR,19.826,-7.356,5.127,0.046,19.828,-7.385,5.030,-0.114,0.060,0.079,0.711,0.295,1.679
11477010459950000,LASER,20.082,-7.350,5.128,0.174,20.110,-7.345,5.046,0.074,0.060,0.079,0.710,0.294,2.747
11477010460000000,RADAR,20.338,-7.338,5.126,0.303,20.363,-7.371,5.056,0.109,0.060,0.079,0.709,0.294,5.202
11477010460050000,LASER,20.594,-7.320,5.121,0.432,20.595,-7.367,5.040,0.202,0.060,0.079,0.708,0.294,1.625
11477010460100000,RADAR,20.850,-7.295,5.112,0.562,20.848,-7.342,5.031,0.334,0.060,0.079,0.707,0.294,0.739
11477010460150000,LASER,21.105,-7.264,5.099,0.692,21.114,-7.258,5.019,0.552,0.060,0.078,0.706,0.293,2.232
11477010460200000,RADAR,21.360,-7.226,5.083,0.823,21.371,-7.236,5.016,0.641,0.060,0.078,0.705,0.293,1.212
11477010460250000,LASER,21.613,-7.181,5.063,0.954,21.610,-7.279,5.011,0.618,0.059,0.078,0.704,0.293,3.184
11477010460300000,RADAR,21.866,-7.130,5.040,1.085,21.861,-7.216,4.981,0.795,0.059,0.078,0.703,0.293,6.408
11477010460350000,LASER,22.117,-7.073,5.014,1.216,22.151,-7.083,4.964,1.054,0.059,0.078,0.702,0.293,9.077
11477010460400000,RADAR,22.367,-7.009,4.983,1.347,22.385,-7.004,4.908,1.233,0.059,0.078,0.701,0.293,6.404
11477010460450000,LASER,22.615,-6.938,4.949,1.477,22.608,-6.904,4.849,1.405,0.059,0.078,0.700,0.292,3.094
11477010460500000,RADAR,22.862,-6.861,4.911,1.608,22.855,-6.861,4.837,1.458,0.059,0.078,0.699,0.292,3.418
11477010460550000,LASER,23.106,-6.778,4.870,1.737,23.092,-6.844,4.822,1.478,0.059,0.078,0.698,0.292,1.951
11477010460600000,RADAR,23.348,-6.688,4.824,1.866,23.315,-6.755,4.762,1.621,0.059,0.078,0.697,0.292,4.478
11477010460650000,LASER,23.588,-6.591,4.775,1.995,23.552,-6.670,4.724,1.732,0.059,0.078,0.696,0.292,0.002
11477010460700000,RADAR,23.826,-6.488,4.723,2.122,23.800,-6.606,4.709,1.790,0.059,0.078,0.695,0.292,2.350
11477010460750000,LASER,24.060,-6.379,4.666,2.249,24.019,-6.492,4.647,1.930,0.059,0.078,0.694,0.292,1.161
11477010460800000,RADAR,24.292,-6.263,4.606,2.374,24.245,-6.377,4.582,2.074,0.059,0.078,0.693,0.292,0.989
11477010460850000,LASER,24.521,-6.142,4.543,2.498,24.485,-6.239,4.526,2.227,0.059,0.078,0.692,0.292,1.537
11477010460900000,RADAR,24.746,-6.014,4.475,2.620,24.723,-6.147,4.508,2.276,0.059,0.079,0.691,0.292,2.521
11477010460950000,LASER,24.968,-5.880,4.404,2.741,24.947,-6.017,4.448,2.397,0.059,0.079,0.690,0.292,0.118
11477010461000000,RADAR,25.187,-5.740,4.330,2.860,25.162,-5.883,4.374,2.526,0.059,0.079,0.689,0.292,0.501
11477010461050000,LASER,25.401,-5.594,4.252,2.978,25.391,-5.735,4.314,2.652,0.058,0.079,0.688,0.292,1.046
11477010461100000,RADAR,25.612,-5.442,4.171,3.093,25.587,-5.585,4.215,2.792,0.058,0.080,0.688,0.292,2.802
11477010461150000,LASER,25.818,-5.284,4.086,3.206,25.757,-5.345,4.053,3.031,0.058,0.079,0.687,0.292,8.869
11477010461200000,RADAR,26.020,-5.121,3.998,3.317,25.953,-5.188,3.966,3.142,0.058,0.079,0.686,0.292,0.105
11477010461250000,LASER,26.218,-4.953,3.907,3.426,26.155,-5.056,3.907,3.206,0.058,0.080,0.685,0.292,0.594
11477010461300000,RADAR,26.411,-4.779,3.812,3.532,26.346,-4.873,3.802,3.338,0.058,0.080,0.684,0.291,5.728
11477010461350000,LASER,26.599,-4.600,3.714,3.636,26.536,-4.649,3.681,3.501,0.058,0.079,0.683,0.291,3.231
11477010461400000,RADAR,26.782,-4.415,3.614,3.737,26.736,-4.492,3.642,3.546,0.058,0.079,0.682,0.291,2.123
11477010461450000,LASER,26.960,-4.226,3.510,3.835,26.901,-4.321,3.540,3.632,0.058,0.080,0.681,0.291,1.133
11477010461500000,RADAR,27.133,-4.032,3.404,3.930,27.096,-4.159,3.515,3.660,0.058,0.080,0.680,0.291,4.977
11477010461550000,LASER,27.301,-3.833,3.295,4.023,27.299,-3.959,3.449,3.753,0.058,0.080,0.679,0.290,4.131
11477010461600000,RADAR,27.462,-3.630,3.183,4.112,27.464,-3.757,3.318,3.873,0.058,0.080,0.678,0.290,4.530
11477010461650000,LASER,27.619,-3.422,3.069,4.198,27.646,-3.555,3.238,3.955,0.058,0.080,0.678,0.290,1.363
11477010461700000,RADAR,27.769,-3.210,2.952,4.280,27.801,-3.343,3.110,4.062,0.058,0.080,0.677,0.290,2.768
11477010461750000,LASER,27.914,-2.994,2.834,4.360,27.932,-3.094,2.955,4.189,0.058,0.080,0.676,0.290,2.190
11477010461800000,RADAR,28.053,-2.774,2.712,4.436,28.072,-2.877,2.834,4.271,0.058,0.081,0.675,0.290,0.364
11477010461850000,LASER,28.185,-2.550,2.589,4.508,28.182,-2.622,2.664,4.388,0.058,0.081,0.674,0.289,2.456
11477010461900000,RADAR,28.312,-2.323,2.464,4.577,28.293,-2.387,2.489,4.489,0.058,0.080,0.673,0.289,1.805
11477010461950000,LASER,28.432,-2.093,2.337,4.643,28.439,-2.172,2.403,4.541,0.058,0.080,0.672,0.289,1.306
11477010462000000,RADAR,28.545,-1.859,2.209,4.704,28.573,-1.954,2.323,4.583,0.058,0.081,0.671,0.288,0.850
11477010462050000,LASER,28.653,-1.622,2.079,4.762,28.704,-1.723,2.224,4.640,0.058,0.081,0.671,0.288,0.815
11477010462100000,RADAR,28.753,-1.383,1.947,4.816,28.807,-1.493,2.117,4.685,0.058,0.081,0.670,0.288,3.430
11477010462150000,LASER,28.847,-1.141,1.815,4.866,28.911,-1.225,1.980,4.765,0.058,0.081,0.669,0.287,2.001
11477010462200000,RADAR,28.935,-0.896,1.681,4.913,28.993,-0.980,1.843,4.817,0.058,0.081,0.668,0.287,4.088
11477010462250000,LASER,29.015,-0.649,1.546,4.955,29.069,-0.720,1.692,4.879,0.058,0.081,0.667,0.287,0.544
11477010462300000,RADAR,29.089,-0.401,1.410,4.994,29.121,-0.460,1.486,4.947,0.058,0.081,0.666,0.286,2.658
11477010462350000,LASER,29.156,-0.150,1.274,5.029,29.182,-0.231,1.347,4.971,0.058,0.081,0.666,0.286,1.342
11477010462400000,RADAR,29.217,0.102,1.137,5.060,29.247,0.027,1.182,5.020,0.057,0.081,0.665,0.286,6.011
11477010462450000,LASER,29.270,0.356,0.999,5.087,29.296,0.297,1.026,5.064,0.057,0.081,0.664,0.285,0.609
11477010462500000,RADAR,29.317,0.611,0.862,5.110,29.340,0.554,0.881,5.092,0.057,0.080,0.663,0.285,0.720
11477010462550000,LASER,29.356,0.867,0.724,5.129,29.410,0.776,0.794,5.093,0.057,0.081,0.662,0.284,2.553
11477010462600000,RADAR,29.389,1.124,0.586,5.144,29.430,1.042,0.604,5.123,0.057,0.081,0.661,0.284,3.219
11477010462650000,LASER,29.415,1.382,0.448,5.156,29.473,1.312,0.478,5.149,0.057,0.080,0.661,0.284,1.323
11477010462700000,RADAR,29.434,1.640,0.310,5.163,29.507,1.570,0.349,5.163,0.057,0.080,0.660,0.283,2.547
11477010462750000,LASER,29.446,1.898,0.173,5.167,29.506,1.835,0.183,5.173,0.057,0.080,0.659,0.283,0.360
11477010462800000,RADAR,29.451,2.156,0.036,5.167,29.499,2.094,-0.008,5.177,0.057,0.080,0.658,0.283,2.282
11477010462850000,LASER,29.450,2.415,-0.100,5.164,29.481,2.389,-0.186,5.196,0.057,0.080,0.657,0.282,3.056
11477010462900000,RADAR,29.441,2.673,-0.235,5.156,29.464,2.648,-0.349,5.187,0.057,0.080,0.656,0.282,0.332
11477010462950000,LASER,29.426,2.930,-0.370,5.146,29.483,2.940,-0.448,5.206,0.057,0.080,0.656,0.282,6.858
11477010463000000,RADAR,29.404,3.187,-0.503,5.131,29.450,3.201,-0.588,5.191,0.057,0.080,0.655,0.281,3.298
11477010463050000,LASER,29.376,3.444,-0.636,5.113,29.441,3.448,-0.697,5.171,0.057,0.080,0.654,0.281,1.137
11477010463100000,RADAR,29.341,3.699,-0.767,5.092,29.394,3.706,-0.847,5.148,0.057,0.080,0.653,0.281,1.103
11477010463150000,LASER,29.299,3.953,-0.897,5.067,29.332,3.932,-1.010,5.096,0.057,0.080,0.652,0.280,3.136
11477010463200000,RADAR,29.251,4.206,-1.026,5.039,29.312,4.188,-1.081,5.081,0.057,0.080,0.652,0.280,2.860
11477010463250000,LASER,29.196,4.457,-1.153,5.008,29.224,4.424,-1.261,5.027,0.057,0.080,0.651,0.280,2.458
11477010463300000,RADAR,29.136,4.707,-1.278,4.973,29.151,4.674,-1.403,4.989,0.057,0.079,0.650,0.279,0.770
11477010463350000,LASER,29.069,4.954,-1.402,4.936,29.062,4.936,-1.562,4.951,0.057,0.079,0.649,0.279,0.769
11477010463400000,RADAR,28.995,5.200,-1.524,4.896,28.996,5.185,-1.644,4.921,0.057,0.079,0.649,0.279,2.696
11477010463450000,LASER,28.916,5.444,-1.644,4.853,28.955,5.423,-1.715,4.889,0.057,0.079,0.648,0.278,3.535
11477010463500000,RADAR,28.831,5.686,-1.762,4.807,28.853,5.672,-1.866,4.839,0.057,0.079,0.647,0.278,6.601
11477010463550000,LASER,28.740,5.925,-1.878,4.758,28.759,5.918,-1.992,4.793,0.057,0.079,0.646,0.278,0.083
11477010463600000,RADAR,28.643,6.162,-1.992,4.707,28.637,6.157,-2.154,4.727,0.057,0.079,0.646,0.277,3.459
11477010463650000,LASER,28.541,6.396,-2.104,4.654,28.529,6.387,-2.277,4.665,0.057,0.079,0.645,0.277,0.088
11477010463700000,RADAR,28.433,6.627,-2.214,4.598,28.457,6.633,-2.334,4.638,0.057,0.079,0.644,0.277,11.916
11477010463750000,LASER,28.319,6.856,-2.321,4.540,28.356,6.844,-2.433,4.568,0.057,0.079,0.643,0.276,1.683
11477010463800000,RADAR,28.201,7.081,-2.426,4.479,28.235,7.070,-2.527,4.512,0.057,0.079,0.643,0.276,2.577
11477010463850000,LASER,28.076,7.304,-2.529,4.417,28.111,7.334,-2.632,4.481,0.056,0.078,0.642,0.276,3.716
